CD_Code,Description,Reporter,Year,Partner,Value
8,Wood & Wood Products,Thailand,2010,Singapore,214080183.7
8,Wood & Wood Products,Thailand,2011,Others,1515948916
8,Wood & Wood Products,Thailand,2011,China (People's Republic of),483500355.1
8,Wood & Wood Products,Thailand,2011,Japan,398016750.4
8,Wood & Wood Products,Thailand,2011,Malaysia,356066144.8
8,Wood & Wood Products,Thailand,2011,United states,300355762.8
8,Wood & Wood Products,Thailand,2011,Singapore,265094803.3
8,Wood & Wood Products,Thailand,2012,Others,1563573437
8,Wood & Wood Products,Thailand,2012,China (People's Republic of),470609640.4
8,Wood & Wood Products,Thailand,2012,Malaysia,331916766.7
8,Wood & Wood Products,Thailand,2012,Japan,324881481.5
8,Wood & Wood Products,Thailand,2012,United states,292585347.2
8,Wood & Wood Products,Thailand,2012,Singapore,260188115.4
8,Wood & Wood Products,Thailand,2013,Others,1540731841
8,Wood & Wood Products,Thailand,2013,China (People's Republic of),515611678.3
8,Wood & Wood Products,Thailand,2013,Japan,339133458.4
8,Wood & Wood Products,Thailand,2013,United states,286466595.7
8,Wood & Wood Products,Thailand,2013,Malaysia,285118874.7
8,Wood & Wood Products,Thailand,2013,Singapore,245916839.9
8,Wood & Wood Products,Thailand,2014,Others,1472816346
8,Wood & Wood Products,Thailand,2014,China (People's Republic of),527528961.1
8,Wood & Wood Products,Thailand,2014,Japan,343211828.7
8,Wood & Wood Products,Thailand,2014,United states,303021600.7
8,Wood & Wood Products,Thailand,2014,Malaysia,267098801.9
8,Wood & Wood Products,Thailand,2014,Singapore,253985455.5
8,Wood & Wood Products,Thailand,2015,Others,1492456805
8,Wood & Wood Products,Thailand,2015,China (People's Republic of),520084791.1
8,Wood & Wood Products,Thailand,2015,Japan,316744692.1
8,Wood & Wood Products,Thailand,2015,United states,270832832.4
8,Wood & Wood Products,Thailand,2015,Singapore,263367994.9
8,Wood & Wood Products,Thailand,2015,Malaysia,239495119.2
8,Wood & Wood Products,Thailand,2016,Others,1411756799
8,Wood & Wood Products,Thailand,2016,China (People's Republic of),552733186.2
8,Wood & Wood Products,Thailand,2016,Japan,347544208.5
8,Wood & Wood Products,Thailand,2016,United states,266276442
8,Wood & Wood Products,Thailand,2016,Malaysia,224147357.7
8,Wood & Wood Products,Thailand,2016,Singapore,214143752.4
8,Wood & Wood Products,Thailand,2017,Others,1530759683
8,Wood & Wood Products,Thailand,2017,China (People's Republic of),579307628.3
8,Wood & Wood Products,Thailand,2017,Japan,388182963.7
8,Wood & Wood Products,Thailand,2017,United states,282070466.8
8,Wood & Wood Products,Thailand,2017,Malaysia,245501196.5
8,Wood & Wood Products,Thailand,2017,Singapore,180726168.2
8,Wood & Wood Products,Vietnam,2008,Others,668138970.2
8,Wood & Wood Products,Vietnam,2008,China (People's Republic of),250608919
8,Wood & Wood Products,Vietnam,2008,Singapore,223497735.6
8,Wood & Wood Products,Vietnam,2008,Thailand,219518001
8,Wood & Wood Products,Vietnam,2008,United states,196649737.2
8,Wood & Wood Products,Vietnam,2008,Malaysia,185071316.2
8,Wood & Wood Products,Vietnam,2009,Others,652961168.8
8,Wood & Wood Products,Vietnam,2009,China (People's Republic of),244795397.2
8,Wood & Wood Products,Vietnam,2009,Indonesia,228055736.4
8,Wood & Wood Products,Vietnam,2009,Thailand,220654114.3
8,Wood & Wood Products,Vietnam,2009,United states,166718016.5
8,Wood & Wood Products,Vietnam,2009,Singapore,165354234.7
8,Wood & Wood Products,Vietnam,2010,Others,1395977676
8,Wood & Wood Products,Vietnam,2010,China (People's Republic of),334097524.2
8,Wood & Wood Products,Vietnam,2010,Indonesia,284272902.4
8,Wood & Wood Products,Vietnam,2010,United states,246258348.8
8,Wood & Wood Products,Vietnam,2010,Thailand,236333977.1
8,Wood & Wood Products,Vietnam,2010,Singapore,196508281.3
8,Wood & Wood Products,Vietnam,2011,Others,1584979873
8,Wood & Wood Products,Vietnam,2011,China (People's Republic of),379230799.9
8,Wood & Wood Products,Vietnam,2011,Indonesia,315082527.9
8,Wood & Wood Products,Vietnam,2011,Lao PDR,313855128.3
8,Wood & Wood Products,Vietnam,2011,Thailand,277353969.3
8,Wood & Wood Products,Vietnam,2011,United states,254416887.2
8,Wood & Wood Products,Vietnam,2012,Others,1502534650
8,Wood & Wood Products,Vietnam,2012,China (People's Republic of),436749902.7
8,Wood & Wood Products,Vietnam,2012,Indonesia,305149064.1
8,Wood & Wood Products,Vietnam,2012,United states,297730092.2
8,Wood & Wood Products,Vietnam,2012,Lao PDR,283666114.9
8,Wood & Wood Products,Vietnam,2012,Thailand,268855919.2
8,Wood & Wood Products,Vietnam,2013,Others,1665355663
8,Wood & Wood Products,Vietnam,2013,China (People's Republic of),500256623
8,Wood & Wood Products,Vietnam,2013,Lao PDR,458772434.1
8,Wood & Wood Products,Vietnam,2013,Indonesia,318362528.6
8,Wood & Wood Products,Vietnam,2013,United states,315372991.2
8,Wood & Wood Products,Vietnam,2013,Thailand,281419147.6
8,Wood & Wood Products,Vietnam,2014,Others,2071251736
8,Wood & Wood Products,Vietnam,2014,China (People's Republic of),636707490.8
8,Wood & Wood Products,Vietnam,2014,Lao PDR,572908412.3
8,Wood & Wood Products,Vietnam,2014,United states,418326571.8
8,Wood & Wood Products,Vietnam,2014,Thailand,300987030.7
8,Wood & Wood Products,Vietnam,2014,Indonesia,292682770.7
8,Wood & Wood Products,Vietnam,2015,Others,2201023449
8,Wood & Wood Products,Vietnam,2015,China (People's Republic of),725144168.5
8,Wood & Wood Products,Vietnam,2015,Cambodia,389500717.8
8,Wood & Wood Products,Vietnam,2015,Lao PDR,356180881.4
8,Wood & Wood Products,Vietnam,2015,United states,346737962.5
8,Wood & Wood Products,Vietnam,2015,Thailand,326237556.6
8,Wood & Wood Products,Vietnam,2016,Others,2043551663
8,Wood & Wood Products,Vietnam,2016,China (People's Republic of),829776861.1
8,Wood & Wood Products,Vietnam,2016,Thailand,342181088.9
8,Wood & Wood Products,Vietnam,2016,United states,322006851.7
8,Wood & Wood Products,Vietnam,2016,Korea; Republic of,265768193.5
8,Wood & Wood Products,Vietnam,2016,Japan,262062237.8
8,Wood & Wood Products,Vietnam,2017,Others,2454169267
8,Wood & Wood Products,Vietnam,2017,China (People's Republic of),1012851437
8,Wood & Wood Products,Vietnam,2017,United states,431425439.9
8,Wood & Wood Products,Vietnam,2017,Thailand,370090011.8
8,Wood & Wood Products,Vietnam,2017,Korea; Republic of,319934657
8,Wood & Wood Products,Vietnam,2017,Japan,307339992.7
9,Textiles,Cambodia,2008,China (People's Republic of),583249938.3
9,Textiles,Cambodia,2008,Hong Kong,447518138.8
9,Textiles,Cambodia,2008,Taiwan,240850937.2
9,Textiles,Cambodia,2008,Others,137588373.9
9,Textiles,Cambodia,2008,Korea; Democratic People's Republic of,76287586.84
9,Textiles,Cambodia,2008,Malaysia,61488101.24
9,Textiles,Cambodia,2009,China (People's Republic of),504695491.8
9,Textiles,Cambodia,2009,Hong Kong,367664882.3
9,Textiles,Cambodia,2009,Taiwan,217790329.9
9,Textiles,Cambodia,2009,Others,117142335.3
9,Textiles,Cambodia,2009,Korea; Republic of,93663437.49
9,Textiles,Cambodia,2009,Malaysia,66978208.99
9,Textiles,Cambodia,2010,China (People's Republic of),747941611.4
9,Textiles,Cambodia,2010,Hong Kong,415214006.9
9,Textiles,Cambodia,2010,Taiwan,316004658.2
9,Textiles,Cambodia,2010,Others,234410713.5
9,Textiles,Cambodia,2010,Korea; Republic of,109646230.8
9,Textiles,Cambodia,2010,Malaysia,86884583.31
9,Textiles,Cambodia,2011,China (People's Republic of),1138306771
9,Textiles,Cambodia,2011,Taiwan,359788903.4
9,Textiles,Cambodia,2011,Hong Kong,322425136.7
9,Textiles,Cambodia,2011,Others,222189635.6
9,Textiles,Cambodia,2011,Korea; Republic of,128931782.5
9,Textiles,Cambodia,2011,Vietnam,93530224.17
9,Textiles,Cambodia,2012,China (People's Republic of),1462157779
9,Textiles,Cambodia,2012,Taiwan,371531112.9
9,Textiles,Cambodia,2012,Hong Kong,361128799.2
9,Textiles,Cambodia,2012,Others,238952487.9
9,Textiles,Cambodia,2012,Korea; Republic of,140803948.5
9,Textiles,Cambodia,2012,Vietnam,88684814.15
9,Textiles,Cambodia,2013,China (People's Republic of),1696308401
9,Textiles,Cambodia,2013,Hong Kong,441105837.6
9,Textiles,Cambodia,2013,Taiwan,356366953.5
9,Textiles,Cambodia,2013,Others,257238925.1
9,Textiles,Cambodia,2013,Korea; Republic of,113042174.8
9,Textiles,Cambodia,2013,Vietnam,99925660.03
9,Textiles,Cambodia,2014,China (People's Republic of),2285847185
9,Textiles,Cambodia,2014,Hong Kong,555241515.3
9,Textiles,Cambodia,2014,Taiwan,394010959.3
9,Textiles,Cambodia,2014,Others,348832690.7
9,Textiles,Cambodia,2014,Korea; Republic of,122398577.1
9,Textiles,Cambodia,2014,Vietnam,116945531.7
9,Textiles,Cambodia,2015,China (People's Republic of),2418612137
9,Textiles,Cambodia,2015,Hong Kong,430888535.2
9,Textiles,Cambodia,2015,Taiwan,410471513.6
9,Textiles,Cambodia,2015,Others,310134994.5
9,Textiles,Cambodia,2015,Vietnam,197471463.6
9,Textiles,Cambodia,2015,Korea; Republic of,146351867.8
9,Textiles,Cambodia,2016,China (People's Republic of),2693280790
9,Textiles,Cambodia,2016,Taiwan,418495751.4
9,Textiles,Cambodia,2016,Hong Kong,361265509.7
9,Textiles,Cambodia,2016,Others,332337613.8
9,Textiles,Cambodia,2016,Vietnam,296626684.4
9,Textiles,Cambodia,2016,Korea; Republic of,133544086.1
9,Textiles,Cambodia,2017,China (People's Republic of),630648830.9
9,Textiles,Cambodia,2017,Taiwan,100380717.6
9,Textiles,Cambodia,2017,Others,91024824.29
9,Textiles,Cambodia,2017,Vietnam,85923880.05
9,Textiles,Cambodia,2017,Hong Kong,75229087.17
9,Textiles,Cambodia,2017,Korea; Republic of,28522923.13
9,Textiles,Lao PDR,2008,China (People's Republic of),8050732.14
9,Textiles,Lao PDR,2008,Thailand,6021404.74
9,Textiles,Lao PDR,2008,Vietnam,4707446.6
9,Textiles,Lao PDR,2008,United states,350652.02
9,Textiles,Lao PDR,2008,Others,168377.51
9,Textiles,Lao PDR,2008,Yemen,112587.3
9,Textiles,Lao PDR,2009,Thailand,5211819.01
9,Textiles,Lao PDR,2009,Vietnam,3863256.37
9,Textiles,Lao PDR,2009,China (People's Republic of),1838814.85
9,Textiles,Lao PDR,2009,United states,224407.49
9,Textiles,Lao PDR,2009,Japan,130528.15
9,Textiles,Lao PDR,2009,Others,45942.75
9,Textiles,Lao PDR,2010,Thailand,6062221.5
9,Textiles,Lao PDR,2010,China (People's Republic of),5791554.5
9,Textiles,Lao PDR,2010,Vietnam,3480738.65
9,Textiles,Lao PDR,2010,United states,294782.7
9,Textiles,Lao PDR,2010,Korea; Republic of,210873.5
9,Textiles,Lao PDR,2010,Others,182927.48
9,Textiles,Lao PDR,2011,China (People's Republic of),6505535.46
9,Textiles,Lao PDR,2011,Thailand,3105849.55
9,Textiles,Lao PDR,2011,Vietnam,2796082.25
9,Textiles,Lao PDR,2011,United states,2130558.6
9,Textiles,Lao PDR,2011,Others,455875.28
9,Textiles,Lao PDR,2011,Korea; Republic of,327431.79
9,Textiles,Lao PDR,2012,Thailand,15952123.39
9,Textiles,Lao PDR,2012,China (People's Republic of),14457228.25
9,Textiles,Lao PDR,2012,Others,7518253.16
9,Textiles,Lao PDR,2012,Vietnam,4767516.9
9,Textiles,Lao PDR,2012,Japan,4141587.33
9,Textiles,Lao PDR,2012,Taiwan,3641495
9,Textiles,Lao PDR,2013,Thailand,48780733.27
9,Textiles,Lao PDR,2013,Others,40135541
9,Textiles,Lao PDR,2013,China (People's Republic of),33399385
9,Textiles,Lao PDR,2013,Taiwan,11535263
9,Textiles,Lao PDR,2013,Japan,11190421
9,Textiles,Lao PDR,2013,Vietnam,10798376
9,Textiles,Lao PDR,2014,Thailand,44158605.5
9,Textiles,Lao PDR,2014,Others,42559198.71
9,Textiles,Lao PDR,2014,China (People's Republic of),37711905.06
9,Textiles,Lao PDR,2014,Vietnam,21480524.73
9,Textiles,Lao PDR,2014,Taiwan,10958492.35
9,Textiles,Lao PDR,2014,Japan,10663728.1
9,Textiles,Lao PDR,2015,Thailand,36218198.49
9,Textiles,Lao PDR,2015,Others,28275248.1
9,Textiles,Lao PDR,2015,China (People's Republic of),23559587.59
9,Textiles,Lao PDR,2015,Vietnam,22505848.82
9,Textiles,Lao PDR,2015,Japan,9118665.17
9,Textiles,Lao PDR,2015,Hong Kong,7439670.6
9,Textiles,Lao PDR,2016,Thailand,30950733.81
9,Textiles,Lao PDR,2016,Others,29599950.87
9,Textiles,Lao PDR,2016,Vietnam,23990810.13
9,Textiles,Lao PDR,2016,China (People's Republic of),19695360.26
9,Textiles,Lao PDR,2016,Hong Kong,8355937.2
9,Textiles,Lao PDR,2016,United states,7425965.7
9,Textiles,Lao PDR,2017,Thailand,40144989.35
9,Textiles,Lao PDR,2017,China (People's Republic of),27789909
9,Textiles,Lao PDR,2017,Others,24119049.5
9,Textiles,Lao PDR,2017,Vietnam,18693691.79
9,Textiles,Lao PDR,2017,Hong Kong,9448970
9,Textiles,Lao PDR,2017,Japan,8261103
9,Textiles,Myanmar,2008,China (People's Republic of),99823505.27
9,Textiles,Myanmar,2008,Others,59310057.18
9,Textiles,Myanmar,2008,Korea; Republic of,47721566.12
9,Textiles,Myanmar,2008,Singapore,23463517.11
9,Textiles,Myanmar,2008,Hong Kong,19436304.94
9,Textiles,Myanmar,2008,Japan,16004221.72
9,Textiles,Myanmar,2009,China (People's Republic of),109063052.8
9,Textiles,Myanmar,2009,Others,39271875.64
9,Textiles,Myanmar,2009,Singapore,38155166.99
9,Textiles,Myanmar,2009,Korea; Republic of,29156310.96
9,Textiles,Myanmar,2009,Japan,10952901.62
9,Textiles,Myanmar,2009,Indonesia,8170763.16
9,Textiles,Myanmar,2010,China (People's Republic of),182476750.8
9,Textiles,Myanmar,2010,Korea; Republic of,41250697.31
9,Textiles,Myanmar,2010,Others,41045403.45
9,Textiles,Myanmar,2010,Japan,15845614.19
9,Textiles,Myanmar,2010,Singapore,15245137.2
9,Textiles,Myanmar,2010,Taiwan,14013543.6
9,Textiles,Myanmar,2011,China (People's Republic of),207192669.3
9,Textiles,Myanmar,2011,Korea; Republic of,49542540.62
9,Textiles,Myanmar,2011,Others,43201326.9
9,Textiles,Myanmar,2011,Japan,23446117.11
9,Textiles,Myanmar,2011,Taiwan,15504661.52
9,Textiles,Myanmar,2011,Vietnam,9919854.19
9,Textiles,Myanmar,2012,China (People's Republic of),258222388.1
9,Textiles,Myanmar,2012,Others,45392131.3
9,Textiles,Myanmar,2012,Korea; Republic of,43577125.35
9,Textiles,Myanmar,2012,Singapore,23109238.47
9,Textiles,Myanmar,2012,Japan,23079259.23
9,Textiles,Myanmar,2012,Taiwan,11561832.22
9,Textiles,Myanmar,2013,China (People's Republic of),395941035.7
9,Textiles,Myanmar,2013,Korea; Republic of,92263595.76
9,Textiles,Myanmar,2013,Others,63985527.24
9,Textiles,Myanmar,2013,Italy,56304141.6
9,Textiles,Myanmar,2013,Thailand,27816070.26
9,Textiles,Myanmar,2013,Japan,26834418.53
9,Textiles,Myanmar,2014,China (People's Republic of),403811564.1
9,Textiles,Myanmar,2014,Korea; Republic of,91155716.69
9,Textiles,Myanmar,2014,Japan,73103870.56
9,Textiles,Myanmar,2014,Others,47870880.75
9,Textiles,Myanmar,2014,India,34327854.77
9,Textiles,Myanmar,2014,Thailand,25207283.4
9,Textiles,Myanmar,2015,China (People's Republic of),286434659.3
9,Textiles,Myanmar,2015,Korea; Republic of,52324521.37
9,Textiles,Myanmar,2015,Others,49346173.09
9,Textiles,Myanmar,2015,Thailand,31476476.91
9,Textiles,Myanmar,2015,Japan,26344651.25
9,Textiles,Myanmar,2015,Singapore,21331373.18
9,Textiles,Myanmar,2016,China (People's Republic of),542869262.8
9,Textiles,Myanmar,2016,Korea; Republic of,113573498.7
9,Textiles,Myanmar,2016,Others,87204478.31
9,Textiles,Myanmar,2016,Thailand,47682495.01
9,Textiles,Myanmar,2016,Japan,35153936.43
9,Textiles,Myanmar,2016,India,21569370.3
9,Textiles,Myanmar,2017,China (People's Republic of),1112810366
9,Textiles,Myanmar,2017,Others,116704772.7
9,Textiles,Myanmar,2017,Korea; Republic of,76557042.6
9,Textiles,Myanmar,2017,Thailand,67813978
9,Textiles,Myanmar,2017,Japan,44965300.59
9,Textiles,Myanmar,2017,Vietnam,28717148.72
9,Textiles,Thailand,2008,China (People's Republic of),1052571987
9,Textiles,Thailand,2008,Countries and territories not specified,772293506.8
9,Textiles,Thailand,2008,Others,753343109.4
9,Textiles,Thailand,2008,United states,413106932.6
9,Textiles,Thailand,2008,Japan,334269099.8
9,Textiles,Thailand,2008,European Union (unspecified),304070236.3
9,Textiles,Thailand,2009,Others,1055957318
9,Textiles,Thailand,2009,China (People's Republic of),887978235
9,Textiles,Thailand,2009,Countries and territories not specified,282695307
9,Textiles,Thailand,2009,United states,259763432
9,Textiles,Thailand,2009,Japan,242235025
9,Textiles,Thailand,2009,Australia,113830284
9,Textiles,Thailand,2010,Others,1419665060
9,Textiles,Thailand,2010,China (People's Republic of),1316713304
9,Textiles,Thailand,2010,Taiwan,396107652.2
9,Textiles,Thailand,2010,Japan,346269938.1
9,Textiles,Thailand,2010,United states,322258743.4
9,Textiles,Thailand,2010,Australia,206738891.7
9,Textiles,Thailand,2011,Others,1663494355
9,Textiles,Thailand,2011,China (People's Republic of),1542397158
9,Textiles,Thailand,2011,United states,565860819.8
9,Textiles,Thailand,2011,Japan,434204104.6
9,Textiles,Thailand,2011,Taiwan,392883106.3
9,Textiles,Thailand,2011,Australia,309628182.8
9,Textiles,Thailand,2012,Others,1905732032
9,Textiles,Thailand,2012,China (People's Republic of),1672444705
9,Textiles,Thailand,2012,Japan,458252232.9
9,Textiles,Thailand,2012,Taiwan,398608661.9
9,Textiles,Thailand,2012,United states,292801221.8
9,Textiles,Thailand,2012,Vietnam,268099148.6
9,Textiles,Thailand,2013,Others,1755031574
9,Textiles,Thailand,2013,China (People's Republic of),1661109380
9,Textiles,Thailand,2013,Taiwan,402688312.7
9,Textiles,Thailand,2013,Japan,381686074.8
9,Textiles,Thailand,2013,United states,323927907.7
9,Textiles,Thailand,2013,Australia,219765350.9
9,Textiles,Thailand,2014,Others,1729162273
9,Textiles,Thailand,2014,China (People's Republic of),1685119704
9,Textiles,Thailand,2014,Taiwan,395310618.2
9,Textiles,Thailand,2014,Japan,376602207.8
9,Textiles,Thailand,2014,United states,323944695.1
9,Textiles,Thailand,2014,Vietnam,201249461.8
9,Textiles,Thailand,2015,China (People's Republic of),1660557148
9,Textiles,Thailand,2015,Others,1534386388
9,Textiles,Thailand,2015,Taiwan,380399377.9
9,Textiles,Thailand,2015,Japan,354055756.7
9,Textiles,Thailand,2015,United states,317978879.3
9,Textiles,Thailand,2015,Vietnam,207223089.2
9,Textiles,Thailand,2016,China (People's Republic of),1800256747
9,Textiles,Thailand,2016,Others,1486013516
9,Textiles,Thailand,2016,Japan,374309457.1
9,Textiles,Thailand,2016,Taiwan,349329958.6
9,Textiles,Thailand,2016,United states,269042980.4
9,Textiles,Thailand,2016,Vietnam,221807656.9
9,Textiles,Thailand,2017,China (People's Republic of),1813498652
9,Textiles,Thailand,2017,Others,1538268436
9,Textiles,Thailand,2017,Japan,366214530.3
9,Textiles,Thailand,2017,Taiwan,353138901.4
9,Textiles,Thailand,2017,United states,342739611.2
9,Textiles,Thailand,2017,Vietnam,275452902.3
9,Textiles,Vietnam,2008,China (People's Republic of),1819286255
9,Textiles,Vietnam,2008,Japan,475745698.7
9,Textiles,Vietnam,2008,Others,366622134
9,Textiles,Vietnam,2008,United states,228649515.1
9,Textiles,Vietnam,2008,Thailand,211831019
9,Textiles,Vietnam,2008,Indonesia,102902842.8
9,Textiles,Vietnam,2009,China (People's Republic of),1871431103
9,Textiles,Vietnam,2009,Korea; Republic of,1211609527
9,Textiles,Vietnam,2009,Japan,491994833.7
9,Textiles,Vietnam,2009,Others,332423372.5
9,Textiles,Vietnam,2009,Thailand,238071616.6
9,Textiles,Vietnam,2009,United states,235789630.2
9,Textiles,Vietnam,2010,China (People's Republic of),2846938130
9,Textiles,Vietnam,2010,Others,1666600832
9,Textiles,Vietnam,2010,Korea; Republic of,1487817951
9,Textiles,Vietnam,2010,Taiwan,1465027682
9,Textiles,Vietnam,2010,Japan,546076632.8
9,Textiles,Vietnam,2010,Hong Kong,438037568.2
9,Textiles,Vietnam,2011,China (People's Republic of),3637740726
9,Textiles,Vietnam,2011,Others,2215407219
9,Textiles,Vietnam,2011,Korea; Republic of,1823814986
9,Textiles,Vietnam,2011,Taiwan,1737112041
9,Textiles,Vietnam,2011,Japan,742516304.5
9,Textiles,Vietnam,2011,United states,577182321.9
9,Textiles,Vietnam,2012,China (People's Republic of),4030853223
9,Textiles,Vietnam,2012,Others,2015089847
9,Textiles,Vietnam,2012,Korea; Republic of,1893512149
9,Textiles,Vietnam,2012,Taiwan,1680485600
9,Textiles,Vietnam,2012,Japan,795385256.2
9,Textiles,Vietnam,2012,Hong Kong,467160538.6
9,Textiles,Vietnam,2013,China (People's Republic of),5072786496
9,Textiles,Vietnam,2013,Korea; Republic of,2241477575
9,Textiles,Vietnam,2013,Others,2221611356
9,Textiles,Vietnam,2013,Taiwan,1819515645
9,Textiles,Vietnam,2013,Japan,787195638.4
9,Textiles,Vietnam,2013,United states,536695482.6
9,Textiles,Vietnam,2014,China (People's Republic of),6126201240
9,Textiles,Vietnam,2014,Others,2447151375
9,Textiles,Vietnam,2014,Korea; Republic of,2366843869
9,Textiles,Vietnam,2014,Taiwan,1959938810
9,Textiles,Vietnam,2014,Japan,811117533.3
9,Textiles,Vietnam,2014,United states,587593030
9,Textiles,Vietnam,2015,China (People's Republic of),6776077993
9,Textiles,Vietnam,2015,Korea; Republic of,2374487495
9,Textiles,Vietnam,2015,Others,2312783411
9,Textiles,Vietnam,2015,Taiwan,2044476684
9,Textiles,Vietnam,2015,United states,853364201.8
9,Textiles,Vietnam,2015,Japan,805922391.5
9,Textiles,Vietnam,2016,China (People's Republic of),7171171607
9,Textiles,Vietnam,2016,Korea; Republic of,2474314200
9,Textiles,Vietnam,2016,Others,2394711464
9,Textiles,Vietnam,2016,Taiwan,2006647822
9,Textiles,Vietnam,2016,United states,919565181.3
9,Textiles,Vietnam,2016,Japan,896509943.6
9,Textiles,Vietnam,2017,China (People's Republic of),7984781172
9,Textiles,Vietnam,2017,Others,2781235681
9,Textiles,Vietnam,2017,Korea; Republic of,2585243767
9,Textiles,Vietnam,2017,Taiwan,2085395354
9,Textiles,Vietnam,2017,United states,1296073557
9,Textiles,Vietnam,2017,Japan,922260643.4
10,Footwear / Headgear,Cambodia,2008,Vietnam,5836644.54
10,Footwear / Headgear,Cambodia,2008,China (People's Republic of),2052989.08
10,Footwear / Headgear,Cambodia,2008,Hong Kong,1575063.28
10,Footwear / Headgear,Cambodia,2008,Taiwan,1568369.76
10,Footwear / Headgear,Cambodia,2008,Others,566075.88
10,Footwear / Headgear,Cambodia,2008,Thailand,250647.41
10,Footwear / Headgear,Cambodia,2009,Vietnam,7076609.69
10,Footwear / Headgear,Cambodia,2009,China (People's Republic of),2372808.77
10,Footwear / Headgear,Cambodia,2009,United states,1696427.89
10,Footwear / Headgear,Cambodia,2009,Hong Kong,1654091.5
10,Footwear / Headgear,Cambodia,2009,Taiwan,1379604.58
10,Footwear / Headgear,Cambodia,2009,Others,929151.66
10,Footwear / Headgear,Cambodia,2010,United states,19718269.01
10,Footwear / Headgear,Cambodia,2010,Vietnam,11460937.47
10,Footwear / Headgear,Cambodia,2010,China (People's Republic of),4962036.26
10,Footwear / Headgear,Cambodia,2010,Hong Kong,2540157
10,Footwear / Headgear,Cambodia,2010,Taiwan,2293646.91
10,Footwear / Headgear,Cambodia,2010,Others,880851.74
10,Footwear / Headgear,Cambodia,2011,Vietnam,19749162.08
10,Footwear / Headgear,Cambodia,2011,China (People's Republic of),6166520.23
10,Footwear / Headgear,Cambodia,2011,Taiwan,4105565.12
10,Footwear / Headgear,Cambodia,2011,Hong Kong,2539973.02
10,Footwear / Headgear,Cambodia,2011,United states,1505776.44
10,Footwear / Headgear,Cambodia,2011,Others,985075.36
10,Footwear / Headgear,Cambodia,2012,Vietnam,26398432.94
10,Footwear / Headgear,Cambodia,2012,China (People's Republic of),9868971.26
10,Footwear / Headgear,Cambodia,2012,Hong Kong,3946043.41
10,Footwear / Headgear,Cambodia,2012,Taiwan,1812973.13
10,Footwear / Headgear,Cambodia,2012,Others,930309.71
10,Footwear / Headgear,Cambodia,2012,Indonesia,449241.77
10,Footwear / Headgear,Cambodia,2013,Vietnam,27882458.45
10,Footwear / Headgear,Cambodia,2013,China (People's Republic of),18313845.03
10,Footwear / Headgear,Cambodia,2013,Hong Kong,5331270.19
10,Footwear / Headgear,Cambodia,2013,Taiwan,1545293.32
10,Footwear / Headgear,Cambodia,2013,Others,1437442.99
10,Footwear / Headgear,Cambodia,2013,Thailand,619553.38
10,Footwear / Headgear,Cambodia,2014,China (People's Republic of),55976106.36
10,Footwear / Headgear,Cambodia,2014,Vietnam,25092555
10,Footwear / Headgear,Cambodia,2014,Hong Kong,12497736.3
10,Footwear / Headgear,Cambodia,2014,Others,6581602.75
10,Footwear / Headgear,Cambodia,2014,Thailand,3130280.87
10,Footwear / Headgear,Cambodia,2014,Taiwan,2520028.25
10,Footwear / Headgear,Cambodia,2015,Vietnam,43931107.7
10,Footwear / Headgear,Cambodia,2015,China (People's Republic of),43225735.2
10,Footwear / Headgear,Cambodia,2015,Hong Kong,8271329.92
10,Footwear / Headgear,Cambodia,2015,Others,6596925.64
10,Footwear / Headgear,Cambodia,2015,Thailand,3850587.2
10,Footwear / Headgear,Cambodia,2015,Indonesia,3531305.78
10,Footwear / Headgear,Cambodia,2016,Vietnam,50245430.93
10,Footwear / Headgear,Cambodia,2016,China (People's Republic of),48450212.37
10,Footwear / Headgear,Cambodia,2016,Hong Kong,8964091.69
10,Footwear / Headgear,Cambodia,2016,Others,5524386.46
10,Footwear / Headgear,Cambodia,2016,Indonesia,4579734.61
10,Footwear / Headgear,Cambodia,2016,Thailand,3069756.63
10,Footwear / Headgear,Cambodia,2017,Vietnam,13917530.07
10,Footwear / Headgear,Cambodia,2017,China (People's Republic of),11139219.37
10,Footwear / Headgear,Cambodia,2017,Hong Kong,2265846.08
10,Footwear / Headgear,Cambodia,2017,Others,1147322.24
10,Footwear / Headgear,Cambodia,2017,Indonesia,988985.76
10,Footwear / Headgear,Cambodia,2017,Thailand,716561.83
10,Footwear / Headgear,Lao PDR,2008,Thailand,1709901.64
10,Footwear / Headgear,Lao PDR,2008,China (People's Republic of),1046207.06
10,Footwear / Headgear,Lao PDR,2008,Vietnam,47415.99
10,Footwear / Headgear,Lao PDR,2008,Korea; Republic of,9900
10,Footwear / Headgear,Lao PDR,2008,Others,6638.48
10,Footwear / Headgear,Lao PDR,2008,Malaysia,5725
10,Footwear / Headgear,Lao PDR,2009,Vietnam,1234239.88
10,Footwear / Headgear,Lao PDR,2009,Thailand,1183089.29
10,Footwear / Headgear,Lao PDR,2009,China (People's Republic of),600090.58
10,Footwear / Headgear,Lao PDR,2009,Malaysia,2530
10,Footwear / Headgear,Lao PDR,2009,Others,754.39
10,Footwear / Headgear,Lao PDR,2009,Singapore,584.8
10,Footwear / Headgear,Lao PDR,2010,China (People's Republic of),1748730.98
10,Footwear / Headgear,Lao PDR,2010,Thailand,933307.18
10,Footwear / Headgear,Lao PDR,2010,Vietnam,62579.7
10,Footwear / Headgear,Lao PDR,2010,Korea; Republic of,13419
