"Reporter","Partner","HS2_Code","Commodity","Value","Growth","Growth4Graph","AverageGrowth","RCA","RCA4Graph","Quadrant","x","y","Group_Code","Description"
"Thailand","Lao PDR","57","Carpets and other textile floor coverings",285912.37,"-26.5815364327663",-26.58,12.27,0.10,0.10,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",3355460.42,"35.516888125602",35.51,12.27,0.91,0.91,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",3668691.92,"539.675017105639",100.00,12.27,1.30,1.30,"STAR",2,1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","60","Fabrics; knitted or crocheted",13811454.96,"10.2196472177079",10.21,12.27,2.36,2.36,"COW",2,-1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","61","Apparel and clothing accessories; knitted or crocheted",2319746.30,"6.78186209672802",6.78,12.27,0.08,0.08,"DOG",-2,-1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","62","Apparel and clothing accessories; not knitted or crocheted",2480037.56,"-9.93845835808581",-9.93,12.27,0.19,0.19,"DOG",-2,-1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",23413044.57,"47.7299738263152",47.72,12.27,3.90,3.90,"STAR",2,1,10.00,"Textiles and Clothing"
"Thailand","Lao PDR","64","Footwear; gaiters and the like; parts of such articles",5719502.12,"40.1650126462025",40.16,12.27,0.54,0.54,"INTRO",-1,2,11.00,"Footwear"
"Thailand","Lao PDR","65","Headgear and parts thereof",1363827.80,"-11.5206199528678",-11.52,12.27,1.20,1.20,"COW",2,-1,11.00,"Footwear"
"Thailand","Lao PDR","66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",99078.98,"-26.044280733665",-26.04,12.27,1.43,1.43,"COW",2,-1,11.00,"Footwear"
"Thailand","Lao PDR","67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",824125.99,"15.5256843023307",15.52,12.27,1.74,1.74,"STAR",1,1,11.00,"Footwear"
"Thailand","Lao PDR","68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",41706526.15,"-6.9946081949432",-6.99,12.27,4.49,4.49,"COW",1,-1,12.00,"Stone and Glass"
"Thailand","Lao PDR","69","Ceramic products",44797160.23,"-4.26429353716575",-4.26,12.27,3.48,3.48,"COW",2,-1,12.00,"Stone and Glass"
"Thailand","Lao PDR","70","Glass and glassware",14006251.92,"3.44481241008062",3.44,12.27,1.19,1.19,"COW",1,-1,12.00,"Stone and Glass"
"Thailand","Lao PDR","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",37871392.40,"-46.9332914276726",-46.93,12.27,0.17,0.17,"DOG",-1,-1,12.00,"Stone and Glass"
"Thailand","Lao PDR","72","Iron and steel",94056144.68,"30.1753764356394",30.17,12.27,4.11,4.11,"STAR",1,1,13.00,"Metals"
"Thailand","Lao PDR","73","Iron or steel articles",109757555.65,"-60.2822505708131",-60.28,12.27,1.51,1.51,"COW",1,-1,13.00,"Metals"
"Thailand","Lao PDR","74","Copper and articles thereof",2078619.95,"32.9259026612385",32.92,12.27,0.06,0.06,"INTRO",-1,2,13.00,"Metals"
"Thailand","Lao PDR","75","Nickel and articles thereof",193376.16,"907.032704476536",100.00,12.27,1.15,1.15,"STAR",1,1,13.00,"Metals"
"Thailand","Lao PDR","76","Aluminium and articles thereof",12954225.33,"-5.98976429220123",-5.98,12.27,0.50,0.50,"DOG",-2,-1,13.00,"Metals"
"Thailand","Lao PDR","78","Lead and articles thereof",778224.83,"-18.1215526625276",-18.12,12.27,0.77,0.77,"DOG",-1,-1,13.00,"Metals"
"Thailand","Lao PDR","79","Zinc and articles thereof",2110032.71,"-4.9261645059873",-4.92,12.27,2.33,2.33,"COW",1,-1,13.00,"Metals"
"Thailand","Lao PDR","80","Tin; articles thereof",68706.70,"7.60379229575597",7.60,12.27,0.02,0.02,"DOG",-2,-1,13.00,"Metals"
"Thailand","Lao PDR","81","Metals; n.e.c., cermets and articles thereof",104729.76,"9.99879004204604",9.99,12.27,0.07,0.07,"DOG",-2,-1,13.00,"Metals"
"Thailand","Lao PDR","82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7829698.36,"-2.01412592499115",-2.01,12.27,0.97,0.97,"DOG",-1,-1,13.00,"Metals"
"Thailand","Lao PDR","83","Metal; miscellaneous products of base metal",8473676.84,"-17.7698014570171",-17.76,12.27,0.58,0.58,"DOG",-2,-1,13.00,"Metals"
"Thailand","Lao PDR","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",244104409.34,"-2.84351513404125",-2.84,12.27,0.36,0.36,"DOG",-2,-1,14.00,"Machinery/Electrical"
"Thailand","Lao PDR","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",414201454.05,"8.3834745973619",8.38,12.27,0.72,0.72,"DOG",-2,-1,14.00,"Machinery/Electrical"
"Thailand","Lao PDR","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",175737339.03,"119.778788914305",100.00,12.27,51.23,10.00,"STAR",1,1,15.00,"Transportation"
"Thailand","Lao PDR","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",375784445.17,"-27.4875463009845",-27.48,12.27,0.78,0.78,"DOG",-1,-1,15.00,"Transportation"
"Thailand","Lao PDR","88","Aircraft, spacecraft and parts thereof",64943.33,"92.5754894870264",92.57,12.27,3.07762072757323e-03,3.07762072757323e-03,"INTRO",-1,2,15.00,"Transportation"
"Thailand","Lao PDR","89","Ships, boats and floating structures",572273.89,"66.330814036543",66.33,12.27,0.02,0.02,"INTRO",-1,1,15.00,"Transportation"
"Thailand","Lao PDR","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",34642541.03,"15.6897448297079",15.68,12.27,0.36,0.36,"INTRO",-1,1,16.00,"Miscellaneous"
"Thailand","Lao PDR","91","Clocks and watches and parts thereof",240197.01,"-49.0358316511624",-49.03,12.27,0.02,0.02,"DOG",-2,-1,16.00,"Miscellaneous"
"Thailand","Lao PDR","92","Musical instruments; parts and accessories of such articles",44539.23,"-6.5139337366695",-6.51,12.27,0.12,0.12,"DOG",-2,-1,16.00,"Miscellaneous"
"Thailand","Lao PDR","93","Arms and ammunition; parts and accessories thereof",8571.76,"-75.9137005201235",-75.91,12.27,0.01,0.01,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Lao PDR","94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",21206398.73,"8.13783999181901",8.13,12.27,1.01,1.01,"COW",1,-1,16.00,"Miscellaneous"
"Thailand","Lao PDR","95","Toys, games and sports requisites; parts and accessories thereof",2277631.41,"203.170734002617",100.00,12.27,0.18,0.18,"INTRO",-1,1,16.00,"Miscellaneous"
"Thailand","Lao PDR","96","Miscellaneous manufactured articles",26100610.20,"25.2862258319526",25.28,12.27,2.38,2.38,"STAR",2,1,16.00,"Miscellaneous"
"Thailand","Lao PDR","97","Works of art; collectors' pieces and antiques",473.06,"Infinity",100.00,12.27,4.92906952889178e-04,4.92906952889178e-04,"INTRO",-1,1,16.00,"Miscellaneous"
"Thailand","Myanmar","01","Animals; live",11109006.90,"109.450266075581",100.00,14.62,3.75,3.75,"STAR",1,1,1.00,"Animal"
"Thailand","Myanmar","02","Meat and edible meat offal",4617469.44,"71.1273378826711",71.12,14.62,0.31,0.31,"INTRO",-1,1,1.00,"Animal"
"Thailand","Myanmar","03","Fish and crustaceans, molluscs and other aquatic invertebrates",12303898.67,"117.02187470105",100.00,14.62,0.31,0.31,"INTRO",-1,2,1.00,"Animal"
"Thailand","Myanmar","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",21312552.76,"-1.13871713156743",-1.13,14.62,4.08,4.08,"COW",1,-2,1.00,"Animal"
"Thailand","Myanmar","05","Animal originated products; not elsewhere specified or included",26569.76,"39.7385387855523",39.73,14.62,0.02,0.02,"INTRO",-1,1,1.00,"Animal"
"Thailand","Myanmar","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",512376.20,"-18.036320075103",-18.03,14.62,0.22,0.22,"DOG",-1,-2,2.00,"Vegetable"
"Thailand","Myanmar","07","Vegetables and certain roots and tubers; edible",10052450.60,"462.069162294713",100.00,14.62,0.39,0.39,"INTRO",-2,1,2.00,"Vegetable"
"Thailand","Myanmar","08","Fruit and nuts, edible; peel of citrus fruit or melons",35777841.60,"0.399755133179158",0.39,14.62,0.84,0.84,"DOG",-1,-2,2.00,"Vegetable"
"Thailand","Myanmar","09","Coffee, tea, mate and spices",8785074.13,"38.6206049583792",38.62,14.62,3.22,3.22,"STAR",1,1,2.00,"Vegetable"
"Thailand","Myanmar","10","Cereals",14691846.92,"-33.8084767940106",-33.80,14.62,0.15,0.15,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Myanmar","11","Products of the milling industry; malt, starches, inulin, wheat gluten",6150380.93,"16.4192034783283",16.41,14.62,0.27,0.27,"INTRO",-1,2,2.00,"Vegetable"
"Thailand","Myanmar","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",10526669.95,"25.3002546588805",25.30,14.62,2.78,2.78,"STAR",1,1,2.00,"Vegetable"
"Thailand","Myanmar","13","Lac; gums, resins and other vegetable saps and extracts",3014640.76,"11.0558039286006",11.05,14.62,6.14,6.14,"COW",1,-1,2.00,"Vegetable"
"Thailand","Myanmar","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included",3.35,"-98.3876401790441",-98.38,14.62,2.57066964567379e-05,2.57066964567379e-05,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Myanmar","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",47395589.95,"4.31619576434197",4.31,14.62,4.62,4.62,"COW",2,-1,2.00,"Vegetable"
"Thailand","Myanmar","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",20514716.99,"-8.59483921588359",-8.59,14.62,0.17,0.17,"DOG",-1,-2,3.00,"Food Products"
"Thailand","Myanmar","17","Sugars and sugar confectionery",286109756.81,"-9.93111234106954",-9.93,14.62,5.47,5.47,"COW",2,-1,3.00,"Food Products"
"Thailand","Myanmar","18","Cocoa and cocoa preparations",6024234.94,"-5.45268952658234",-5.45,14.62,9.75,9.75,"COW",1,-2,3.00,"Food Products"
"Thailand","Myanmar","19","Preparations of cereals, flour, starch or milk; pastrycooks' products",125436937.49,"1.60838784357827",1.60,14.62,5.25,5.25,"COW",1,-2,3.00,"Food Products"
"Thailand","Myanmar","20","Preparations of vegetables, fruit, nuts or other parts of plants",22210174.89,"-12.4502756169761",-12.45,14.62,0.53,0.53,"DOG",-1,-2,3.00,"Food Products"
"Thailand","Myanmar","21","Miscellaneous edible preparations",190187596.84,"-4.16292983643504",-4.16,14.62,4.70,4.70,"COW",2,-1,3.00,"Food Products"
"Thailand","Myanmar","22","Beverages, spirits and vinegar",347861440.38,"-3.72499016884859",-3.72,14.62,11.65,10.00,"COW",1,-2,3.00,"Food Products"
"Thailand","Myanmar","23","Food industries, residues and wastes thereof; prepared animal fodder",18857295.61,"8.67978306596654",8.67,14.62,0.65,0.65,"DOG",-1,-1,3.00,"Food Products"
"Thailand","Myanmar","24","Tobacco and manufactured tobacco substitutes",5570490.80,"68.943883139517",68.94,14.62,2.01,2.01,"STAR",1,1,3.00,"Food Products"
"Thailand","Myanmar","25","Salt; sulphur; earths, stone; plastering materials, lime and cement",84022615.38,"-51.7836847066315",-51.78,14.62,5.26,5.26,"COW",1,-2,4.00,"Minerals"
"Thailand","Myanmar","26","Ores, slag and ash",6950.92,"-95.1428066906354",-95.14,14.62,4.95116567043496e-03,4.95116567043496e-03,"DOG",-1,-1,4.00,"Minerals"
"Thailand","Myanmar","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",414004312.12,"39.0273152053046",39.02,14.62,2.74,2.74,"STAR",1,2,5.00,"Fuels"
"Thailand","Myanmar","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",10724768.49,"-6.41608120670332",-6.41,14.62,0.87,0.87,"DOG",-1,-1,6.00,"Chemicals"
"Thailand","Myanmar","29","Organic chemicals",49315253.94,"1.64219433432771",1.64,14.62,0.57,0.57,"DOG",-2,-1,6.00,"Chemicals"
"Thailand","Myanmar","30","Pharmaceutical products",84043296.05,"15.5326967029584",15.53,14.62,9.01,9.01,"STAR",2,1,6.00,"Chemicals"
"Thailand","Myanmar","31","Fertilizers",79441257.36,"55.6883518680313",55.68,14.62,20.99,10.00,"STAR",2,1,6.00,"Chemicals"
"Thailand","Myanmar","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",41437036.26,"11.5552391009359",11.55,14.62,3.61,3.61,"COW",1,-1,6.00,"Chemicals"
"Thailand","Myanmar","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",80334801.65,"-4.29567995626195",-4.29,14.62,2.48,2.48,"COW",2,-1,6.00,"Chemicals"
"Thailand","Myanmar","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",61017740.23,"2.18975405846758",2.18,14.62,4.56,4.56,"COW",2,-1,6.00,"Chemicals"
"Thailand","Myanmar","35","Albuminoidal substances; modified starches; glues; enzymes",5236585.28,"18.2464608884483",18.24,14.62,0.38,0.38,"INTRO",-1,2,6.00,"Chemicals"
"Thailand","Myanmar","36","Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",169914.95,"-6.53895808192792",-6.53,14.62,0.82,0.82,"DOG",-1,-1,6.00,"Chemicals"
"Thailand","Myanmar","37","Photographic or cinematographic goods",441113.64,"-28.8626908704078",-28.86,14.62,1.86,1.86,"COW",2,-1,6.00,"Chemicals"
"Thailand","Myanmar","38","Chemical products n.e.c.",34908652.71,"9.85435193052711",9.85,14.62,1.89,1.89,"COW",2,-1,6.00,"Chemicals"
"Thailand","Myanmar","39","Plastics and articles thereof",166427957.98,"7.46772768031841",7.46,14.62,0.71,0.71,"DOG",-1,-2,7.00,"Plastic or Rubber"
"Thailand","Myanmar","40","Rubber and articles thereof",110381832.79,"6.60728472361523",6.60,14.62,0.37,0.37,"DOG",-1,-1,7.00,"Plastic or Rubber"
"Thailand","Myanmar","41","Raw hides and skins (other than furskins) and leather",1879430.71,"-18.5841361091239",-18.58,14.62,0.18,0.18,"DOG",-1,-1,8.00,"Hides and Skins"
"Thailand","Myanmar","42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2891545.34,"-17.2003943679225",-17.20,14.62,0.33,0.33,"DOG",-2,-1,8.00,"Hides and Skins"
"Thailand","Myanmar","43","Furskins and artificial fur; manufactures thereof",28928.27,"-31.3054199299335",-31.30,14.62,0.01,0.01,"DOG",-2,-1,8.00,"Hides and Skins"
"Thailand","Myanmar","44","Wood and articles of wood; wood charcoal",7712324.81,"-15.0593405787161",-15.05,14.62,0.14,0.14,"DOG",-2,-1,9.00,"Wood"
"Thailand","Myanmar","45","Cork and articles of cork",9968.49,"502.795532469417",100.00,14.62,1.84,1.84,"STAR",2,1,9.00,"Wood"
"Thailand","Myanmar","46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",3773068.56,"2.65919291211801",2.65,14.62,25.35,10.00,"COW",2,-1,9.00,"Wood"
"Thailand","Myanmar","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard",57548.01,"778.087488308292",100.00,14.62,0.01,0.01,"INTRO",-1,2,9.00,"Wood"
"Thailand","Myanmar","48","Paper and paperboard; articles of paper pulp, of paper or paperboard",48299612.17,"25.2939196708524",25.29,14.62,1.75,1.75,"STAR",2,1,9.00,"Wood"
"Thailand","Myanmar","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1678678.10,"-2.37118517640846",-2.37,14.62,1.35,1.35,"COW",1,-2,9.00,"Wood"
"Thailand","Myanmar","51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",47649.48,"-45.6382210943345",-45.63,14.62,0.05,0.05,"DOG",-2,-1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","52","Cotton",61375926.49,"-8.54046089239464",-8.54,14.62,6.99,6.99,"COW",1,-2,10.00,"Textiles and Clothing"
"Thailand","Myanmar","53","Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",252539.95,"111.974443199752",100.00,14.62,0.76,0.76,"INTRO",-2,1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","54","Man-made filaments; strip and the like of man-made textile materials",56871239.59,"45.0986520803798",45.09,14.62,3.76,3.76,"STAR",1,1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","55","Man-made staple fibres",33706951.57,"-25.4339621332396",-25.43,14.62,1.48,1.48,"COW",1,-1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",40435842.84,"-12.8321827210385",-12.83,14.62,4.17,4.17,"COW",1,-1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","57","Carpets and other textile floor coverings",979174.97,"-38.5934067701045",-38.59,14.62,0.32,0.32,"DOG",-2,-1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",9702706.72,"19.6475626486323",19.64,14.62,2.43,2.43,"STAR",1,1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1192142.65,"-4.3820466691317",-4.38,14.62,0.38,0.38,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","60","Fabrics; knitted or crocheted",12028272.10,"66.8758748619797",66.87,14.62,1.88,1.88,"STAR",1,1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","61","Apparel and clothing accessories; knitted or crocheted",14415392.79,"-8.02673652634817",-8.02,14.62,0.48,0.48,"DOG",-1,-2,10.00,"Textiles and Clothing"
"Thailand","Myanmar","62","Apparel and clothing accessories; not knitted or crocheted",12329617.55,"0.409640389666941",0.40,14.62,0.87,0.87,"DOG",-1,-2,10.00,"Textiles and Clothing"
"Thailand","Myanmar","63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",25219554.70,"-30.1790956782144",-30.17,14.62,3.85,3.85,"COW",1,-1,10.00,"Textiles and Clothing"
"Thailand","Myanmar","64","Footwear; gaiters and the like; parts of such articles",40903176.32,"-10.2989817337286",-10.29,14.62,3.58,3.58,"COW",1,-1,11.00,"Footwear"
"Thailand","Myanmar","65","Headgear and parts thereof",4457068.59,"3.87145200232213",3.87,14.62,3.60,3.60,"COW",1,-2,11.00,"Footwear"
"Thailand","Myanmar","66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",587917.36,"-13.8806697006221",-13.88,14.62,7.79,7.79,"COW",1,-2,11.00,"Footwear"
"Thailand","Myanmar","67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",533788.07,"261.146939820195",100.00,14.62,1.03,1.03,"STAR",2,1,11.00,"Footwear"
"Thailand","Myanmar","68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",47225992.00,"32.3403986172786",32.34,14.62,4.67,4.67,"STAR",2,1,12.00,"Stone and Glass"
"Thailand","Myanmar","69","Ceramic products",34637711.33,"5.156124855298",5.15,14.62,2.46,2.46,"COW",1,-2,12.00,"Stone and Glass"
"Thailand","Myanmar","70","Glass and glassware",17222455.36,"-18.4502100912228",-18.45,14.62,1.34,1.34,"COW",2,-1,12.00,"Stone and Glass"
"Thailand","Myanmar","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",15459403.63,"-22.1730691345943",-22.17,14.62,0.06,0.06,"DOG",-2,-1,12.00,"Stone and Glass"
"Thailand","Myanmar","72","Iron and steel",55670305.99,"27.806924587075",27.80,14.62,2.23,2.23,"STAR",2,1,13.00,"Metals"
"Thailand","Myanmar","73","Iron or steel articles",182362494.85,"43.7014379932885",43.70,14.62,2.30,2.30,"STAR",1,1,13.00,"Metals"
"Thailand","Myanmar","74","Copper and articles thereof",5499163.07,"58.327439657117",58.32,14.62,0.15,0.15,"INTRO",-2,1,13.00,"Metals"
"Thailand","Myanmar","75","Nickel and articles thereof",340298.41,"552.358566161698",100.00,14.62,1.86,1.86,"STAR",2,1,13.00,"Metals"
"Thailand","Myanmar","76","Aluminium and articles thereof",22891059.54,"23.2445009119453",23.24,14.62,0.81,0.81,"INTRO",-1,1,13.00,"Metals"
"Thailand","Myanmar","78","Lead and articles thereof",100089.91,"282.385385522293",100.00,14.62,0.09,0.09,"INTRO",-1,2,13.00,"Metals"
"Thailand","Myanmar","79","Zinc and articles thereof",1025804.32,"-34.8602000876926",-34.86,14.62,1.04,1.04,"COW",2,-1,13.00,"Metals"
"Thailand","Myanmar","80","Tin; articles thereof",81233.71,"139.905938013594",100.00,14.62,0.02,0.02,"INTRO",-1,1,13.00,"Metals"
"Thailand","Myanmar","81","Metals; n.e.c., cermets and articles thereof",127894.07,"198.230309299457",100.00,14.62,0.07,0.07,"INTRO",-1,1,13.00,"Metals"
"Thailand","Myanmar","82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23437317.87,"16.9097514426994",16.90,14.62,2.66,2.66,"STAR",1,1,13.00,"Metals"
"Thailand","Myanmar","83","Metal; miscellaneous products of base metal",21645807.59,"-6.19454687022592",-6.19,14.62,1.37,1.37,"COW",1,-1,13.00,"Metals"
"Thailand","Myanmar","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",373135365.14,"-0.677366732859337",-0.67,14.62,0.50,0.50,"DOG",-1,-2,14.00,"Machinery/Electrical"
"Thailand","Myanmar","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",283375408.45,"-16.1037686757863",-16.10,14.62,0.45,0.45,"DOG",-1,-2,14.00,"Machinery/Electrical"
"Thailand","Myanmar","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",9363221.04,"132.334552746222",100.00,14.62,2.50,2.50,"STAR",2,1,15.00,"Transportation"
"Thailand","Myanmar","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",286423519.26,"12.3982219332426",12.39,14.62,0.54,0.54,"DOG",-2,-1,15.00,"Transportation"
"Thailand","Myanmar","88","Aircraft, spacecraft and parts thereof",376464.24,"68.5164080294662",68.51,14.62,0.01,0.01,"INTRO",-2,1,15.00,"Transportation"
"Thailand","Myanmar","89","Ships, boats and floating structures",1442321.34,"107.980042863183",100.00,14.62,0.04,0.04,"INTRO",-1,2,15.00,"Transportation"
"Thailand","Myanmar","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",32445625.58,"38.8548158208764",38.85,14.62,0.31,0.31,"INTRO",-1,2,16.00,"Miscellaneous"
"Thailand","Myanmar","91","Clocks and watches and parts thereof",544217.07,"-23.7568810688922",-23.75,14.62,0.05,0.05,"DOG",-1,-2,16.00,"Miscellaneous"
"Thailand","Myanmar","92","Musical instruments; parts and accessories of such articles",49491.03,"-25.2503434576306",-25.25,14.62,0.12,0.12,"DOG",-1,-2,16.00,"Miscellaneous"
"Thailand","Myanmar","93","Arms and ammunition; parts and accessories thereof",5449.63,"16.1646025621896",16.16,14.62,7.71213619108619e-03,7.71213619108619e-03,"INTRO",-1,2,16.00,"Miscellaneous"
"Thailand","Myanmar","94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",26302377.84,"25.6974777791836",25.69,14.62,1.15,1.15,"STAR",1,1,16.00,"Miscellaneous"
"Thailand","Myanmar","95","Toys, games and sports requisites; parts and accessories thereof",6038149.24,"2.90099291482314",2.90,14.62,0.45,0.45,"DOG",-2,-1,16.00,"Miscellaneous"
"Thailand","Myanmar","96","Miscellaneous manufactured articles",49224092.20,"13.5686903770871",13.56,14.62,4.11,4.11,"COW",1,-1,16.00,"Miscellaneous"
"Thailand","Myanmar","97","Works of art; collectors' pieces and antiques",1831.68,"-95.6292091423712",-95.62,14.62,1.74977166127066e-03,1.74977166127066e-03,"DOG",-2,-1,16.00,"Miscellaneous"
"Thailand","Viet Nam","01","Animals; live",493410.45,"-45.1649831131951",-45.16,15.24,0.06,0.06,"DOG",-1,-1,1.00,"Animal"
"Thailand","Viet Nam","02","Meat and edible meat offal",3200405.43,"27.2517361071143",27.25,15.24,0.08,0.08,"INTRO",-1,2,1.00,"Animal"
"Thailand","Viet Nam","03","Fish and crustaceans, molluscs and other aquatic invertebrates",206455603.59,"7.41994433410541",7.41,15.24,1.96,1.96,"COW",1,-1,1.00,"Animal"
"Thailand","Viet Nam","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",3549994.74,"14.6960569534033",14.69,15.24,0.25,0.25,"DOG",-1,-1,1.00,"Animal"
"Thailand","Viet Nam","05","Animal originated products; not elsewhere specified or included",10311863.45,"-17.8730007918519",-17.87,15.24,4.18,4.18,"COW",1,-1,1.00,"Animal"
"Thailand","Viet Nam","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",5796926.36,"18.9433741545531",18.94,15.24,0.94,0.94,"INTRO",-1,1,2.00,"Vegetable"
"Thailand","Viet Nam","07","Vegetables and certain roots and tubers; edible",16601231.39,"116.40536620628",100.00,15.24,0.24,0.24,"INTRO",-2,2,2.00,"Vegetable"
"Thailand","Viet Nam","08","Fruit and nuts, edible; peel of citrus fruit or melons",1040680513.53,"102.967748678201",100.00,15.24,9.05,9.05,"STAR",1,1,2.00,"Vegetable"
"Thailand","Viet Nam","09","Coffee, tea, mate and spices",963922.32,"-35.514636443732",-35.51,15.24,0.13,0.13,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Viet Nam","10","Cereals",60478136.43,"122.514128641213",100.00,15.24,0.22,0.22,"INTRO",-1,2,2.00,"Vegetable"
"Thailand","Viet Nam","11","Products of the milling industry; malt, starches, inulin, wheat gluten",6771230.43,"-23.2322035912356",-23.23,15.24,0.11,0.11,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Viet Nam","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",13376701.19,"5.65313247450953",5.65,15.24,1.30,1.30,"COW",1,-1,2.00,"Vegetable"
"Thailand","Viet Nam","13","Lac; gums, resins and other vegetable saps and extracts",675984.36,"16.2894674897789",16.28,15.24,0.50,0.50,"INTRO",-1,1,2.00,"Vegetable"
"Thailand","Viet Nam","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included",1902.01,"-77.2953970300339",-77.29,15.24,5.39260904141545e-03,5.39260904141545e-03,"DOG",-1,-2,2.00,"Vegetable"
